x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21
0.36865708231925964,0.27174675464630127,0.45431190729141235,0.2977493405342102,0.512190580368042,0.36507320404052734,0.5422749519348145,0.4431155323982239,0.5703996419906616,0.49865567684173584,0.46712687611579895,0.4283331632614136,0.505271852016449,0.545194685459137,0.5277177095413208,0.6176567077636719,0.5416812896728516,0.674383282661438,0.4136109948158264,0.45181503891944885,0.44183942675590515,0.5838189125061035,0.4625245928764343,0.670129120349884,0.4753113389015198,0.7347980737686157,0.36859822273254395,0.4588302671909332,0.379178524017334,0.5817365050315857,0.3880991041660309,0.6632941961288452,0.39435136318206787,0.7240467071533203,0.3334680199623108,0.45483896136283875,0.3151209354400635,0.5446347594261169,0.3051024079322815,0.6013810634613037,0.2984331250190735,0.6482768058776855
0.37882959842681885,0.2712608575820923,0.4661405682563782,0.2957514524459839,0.5235174894332886,0.3614453673362732,0.5504286289215088,0.4392020106315613,0.5748823881149292,0.4969523549079895,0.47624078392982483,0.42924964427948,0.5104858875274658,0.5466906428337097,0.5306704044342041,0.6187358498573303,0.543707013130188,0.6756446957588196,0.42227521538734436,0.4507125914096832,0.446666955947876,0.5804724097251892,0.46592313051223755,0.6672213077545166,0.4777173101902008,0.733634352684021,0.37564411759376526,0.45542314648628235,0.3820318281650543,0.5770285129547119,0.38990411162376404,0.6598838567733765,0.3948241174221039,0.7218527793884277,0.3375248610973358,0.44908565282821655,0.31817659735679626,0.5363667011260986,0.30692920088768005,0.5948959589004517,0.29773297905921936,0.6436837911605835
0.48076656460762024,0.3250170946121216,0.5663795471191406,0.3421124219894409,0.6302250623703003,0.3990032970905304,0.6689574122428894,0.46575069427490234,0.6972170472145081,0.5197626352310181,0.5841377973556519,0.4927510917186737,0.6232378482818604,0.60453200340271,0.6449784636497498,0.6743302941322327,0.6584457755088806,0.7296668887138367,0.5321836471557617,0.5188864469528198,0.5617904663085938,0.6449761986732483,0.5826815366744995,0.7282854914665222,0.5957419872283936,0.793440580368042,0.4833607077598572,0.5227565169334412,0.49142155051231384,0.6415460705757141,0.49856916069984436,0.723243236541748,0.5023123621940613,0.7868524789810181,0.4401422441005707,0.5120009779930115,0.4165475368499756,0.5939061641693115,0.40137147903442383,0.6491159796714783,0.388837993144989,0.6978281736373901
0.41014546155929565,0.33486711978912354,0.49498918652534485,0.3647446036338806,0.5580557584762573,0.4318559467792511,0.5982753038406372,0.5002050399780273,0.6378192901611328,0.5429868698120117,0.5028263330459595,0.5195716619491577,0.5463362336158752,0.6294258236885071,0.5711888074874878,0.7013262510299683,0.5893336534500122,0.7579396367073059,0.44885507225990295,0.5443755984306335,0.47396737337112427,0.6725627183914185,0.4923909604549408,0.7595001459121704,0.5043808817863464,0.8273559808731079,0.4001622796058655,0.5469824075698853,0.4076998233795166,0.6678224802017212,0.41634440422058105,0.747127890586853,0.42294996976852417,0.8076523542404175,0.35773688554763794,0.5351535081863403,0.33897605538368225,0.6219736337661743,0.32860657572746277,0.6789497137069702,0.32070639729499817,0.7273958921432495
0.24575157463550568,0.27197277545928955,0.3261287808418274,0.3163377344608307,0.3804149925708771,0.38999465107917786,0.4135162830352783,0.46537914872169495,0.4457775950431824,0.5163668394088745,0.30468127131462097,0.4636109173297882,0.3302156925201416,0.57999187707901,0.34651073813438416,0.6550496220588684,0.3580661714076996,0.7141899466514587,0.2463575154542923,0.47628089785575867,0.24948546290397644,0.6089411377906799,0.2575855553150177,0.6975712180137634,0.2615697681903839,0.766548752784729,0.20245486497879028,0.4718612730503082,0.19221138954162598,0.5929030776023865,0.1921708732843399,0.6709014177322388,0.19171637296676636,0.7303687930107117,0.17283564805984497,0.4577060639858246,0.14469461143016815,0.5397310256958008,0.1287434995174408,0.5911734700202942,0.11616761982440948,0.6344833374023438
0.21735015511512756,0.2698141038417816,0.2978591024875641,0.3156808018684387,0.35023629665374756,0.3897837698459625,0.38182175159454346,0.46608155965805054,0.4123697280883789,0.5190646648406982,0.26619404554367065,0.461429238319397,0.29022061824798584,0.5825212597846985,0.3064991533756256,0.6591866612434387,0.3177211880683899,0.718673825263977,0.2081102579832077,0.471363365650177,0.20923395454883575,0.6068753600120544,0.21725022792816162,0.6975743770599365,0.22097177803516388,0.7677972316741943,0.1651773452758789,0.46597111225128174,0.1525983214378357,0.5898095965385437,0.15195198357105255,0.66951584815979,0.1512438952922821,0.72886061668396,0.13718494772911072,0.45207828283309937,0.10729718208312988,0.5356022715568542,0.0896388590335846,0.588600754737854,0.07530480623245239,0.6324585676193237
0.18612414598464966,0.2622307538986206,0.2621610760688782,0.316993772983551,0.3111279010772705,0.3973887264728546,0.3423394560813904,0.47846534848213196,0.3709138035774231,0.535414457321167,0.22471816837787628,0.4719836115837097,0.2494598925113678,0.5943901538848877,0.26403775811195374,0.6718825697898865,0.27460938692092896,0.7315851449966431,0.1671130657196045,0.48061054944992065,0.16810119152069092,0.6157640218734741,0.17378976941108704,0.7080329656600952,0.17743629217147827,0.7770673036575317,0.1259412318468094,0.4736306369304657,0.11200582981109619,0.5963553190231323,0.10737700015306473,0.6785467863082886,0.10437743365764618,0.7390380501747131,0.09983931481838226,0.45806559920310974,0.06788856536149979,0.5406877398490906,0.04768902063369751,0.5925974249839783,0.03265601396560669,0.6348570585250854
0.1788637787103653,0.2738915681838989,0.2555240988731384,0.3254545032978058,0.3046678900718689,0.4033685326576233,0.3370261788368225,0.4861108660697937,0.3665042519569397,0.546396791934967,0.2160053849220276,0.48256486654281616,0.24266287684440613,0.6049255728721619,0.257565438747406,0.6811102628707886,0.26672694087028503,0.7404701113700867,0.1579166203737259,0.4910036027431488,0.1595233827829361,0.6289148926734924,0.16358086466789246,0.7210156321525574,0.16524016857147217,0.7901697754859924,0.1175389513373375,0.48311570286750793,0.10389198362827301,0.6084321141242981,0.09717470407485962,0.6926220059394836,0.09206792712211609,0.7555901408195496,0.09204880893230438,0.46628129482269287,0.05945094674825668,0.5515199899673462,0.03861332684755325,0.6039469838142395,0.02274608612060547,0.646963894367218
0.18040601909160614,0.30121463537216187,0.26451191306114197,0.352645605802536,0.31557872891426086,0.4321688413619995,0.34275051951408386,0.5189579725265503,0.3671718239784241,0.5832812190055847,0.22214153409004211,0.5131810903549194,0.24465954303741455,0.6385871767997742,0.2586631774902344,0.7188982963562012,0.26680225133895874,0.7823624014854431,0.16332414746284485,0.5212756395339966,0.15939168632030487,0.6626459360122681,0.1628084033727646,0.7565372586250305,0.16251608729362488,0.8290730714797974,0.12266674637794495,0.5106476545333862,0.103084996342659,0.6357747316360474,0.09532873332500458,0.7190755605697632,0.0881102979183197,0.7828595638275146,0.09781467914581299,0.49005264043807983,0.059189870953559875,0.5687974691390991,0.03589067608118057,0.6192448139190674,0.016140446066856384,0.6608306765556335
0.20742559432983398,0.34111282229423523,0.2943497896194458,0.3850722312927246,0.34307193756103516,0.46130701899528503,0.3672054708003998,0.547328531742096,0.38997530937194824,0.6118451356887817,0.24914343655109406,0.5446324944496155,0.2640179395675659,0.6738287210464478,0.27663901448249817,0.7543990612030029,0.28455838561058044,0.8187021017074585,0.1884174942970276,0.5522341132164001,0.1840294897556305,0.6936370730400085,0.18850189447402954,0.7889704704284668,0.18851163983345032,0.864962100982666,0.1448478251695633,0.5411061644554138,0.11946985125541687,0.6666551828384399,0.10755065828561783,0.7502743005752563,0.09595926851034164,0.8145830631256104,0.11689967662096024,0.5215491652488708,0.07361623644828796,0.5996032357215881,0.04548180103302002,0.6475057601928711,0.019970178604125977,0.687109112739563
