x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21
0.320450097322464,0.33895838260650635,0.3949485421180725,0.40766870975494385,0.4077969491481781,0.49647754430770874,0.37867867946624756,0.5654399991035461,0.35206669569015503,0.6044673919677734,0.3538011908531189,0.5359035730361938,0.3777368366718292,0.6642284989356995,0.39313071966171265,0.7405346632003784,0.3971019983291626,0.8004297614097595,0.29795944690704346,0.5324830412864685,0.31099486351013184,0.6774832010269165,0.3216909170150757,0.7639992833137512,0.32459476590156555,0.8271965980529785,0.2606654763221741,0.5281985402107239,0.24424754083156586,0.6548436284065247,0.23424163460731506,0.7382688522338867,0.22587190568447113,0.8022518157958984,0.23914451897144318,0.519443154335022,0.2099960744380951,0.6042262315750122,0.1873641461133957,0.6533936262130737,0.17067596316337585,0.69511878490448
0.36083662509918213,0.35073739290237427,0.43236953020095825,0.416090726852417,0.44782817363739014,0.49980592727661133,0.4182766079902649,0.5606750249862671,0.3904256820678711,0.5856442451477051,0.4039669334888458,0.549369752407074,0.4193304181098938,0.6780591011047363,0.4254685938358307,0.7562248706817627,0.4233207106590271,0.8161782026290894,0.347930908203125,0.552818238735199,0.36273249983787537,0.692168116569519,0.3708961009979248,0.7779017686843872,0.3722350001335144,0.8373000621795654,0.3108299672603607,0.5515273809432983,0.2959389388561249,0.6725586652755737,0.28128674626350403,0.7522473335266113,0.2692418396472931,0.814205527305603,0.290292888879776,0.5429834723472595,0.26831161975860596,0.6226066946983337,0.24957266449928284,0.6707401275634766,0.23615920543670654,0.711280882358551
0.3889767527580261,0.3563607931137085,0.46080562472343445,0.4169759750366211,0.4783615469932556,0.5003819465637207,0.4535346031188965,0.5652475953102112,0.43041083216667175,0.5983126163482666,0.44375577569007874,0.5519875288009644,0.45921313762664795,0.6787760257720947,0.46318697929382324,0.7561190128326416,0.46115556359291077,0.8157986998558044,0.3880063593387604,0.558387279510498,0.4050693213939667,0.6959671378135681,0.41388973593711853,0.7827706336975098,0.41523975133895874,0.8456084728240967,0.3478584587574005,0.557317316532135,0.33635109663009644,0.6795912981033325,0.3220195472240448,0.7597057223320007,0.30956193804740906,0.8223280310630798,0.3239445090293884,0.549397349357605,0.3037411868572235,0.6289001703262329,0.28671374917030334,0.678032398223877,0.27328771352767944,0.7196480631828308
0.43391451239585876,0.3755336403846741,0.5052724480628967,0.43092066049575806,0.5238081216812134,0.5125166177749634,0.5020601749420166,0.5813137888908386,0.47986701130867004,0.6143379211425781,0.4921969175338745,0.5595222115516663,0.5030274391174316,0.6914036273956299,0.5033589005470276,0.7681373357772827,0.4994732439517975,0.8266471028327942,0.4361303150653839,0.5681549310684204,0.45198673009872437,0.708210289478302,0.4594190716743469,0.7979335784912109,0.46081796288490295,0.8625684976577759,0.39506852626800537,0.5684838891029358,0.384530633687973,0.690851628780365,0.3701867461204529,0.7715623378753662,0.35829097032546997,0.8327343463897705,0.3710085451602936,0.5619360208511353,0.3522045910358429,0.6450937986373901,0.3360253572463989,0.6960621476173401,0.3240446448326111,0.7365031242370605
0.4588946998119354,0.3804137110710144,0.5302010178565979,0.44020599126815796,0.5463650226593018,0.5273494124412537,0.5237329006195068,0.6009033918380737,0.5029444694519043,0.6446018218994141,0.522946834564209,0.567166268825531,0.535069465637207,0.6958735585212708,0.5366495251655579,0.7725895643234253,0.5328367948532104,0.8313494324684143,0.4675935208797455,0.57682865858078,0.48330530524253845,0.7163211107254028,0.4897419810295105,0.8065191507339478,0.4905965328216553,0.8724887371063232,0.42580872774124146,0.5767208337783813,0.4129553437232971,0.700188159942627,0.3982994258403778,0.7803488969802856,0.3862248361110687,0.840794563293457,0.40044504404067993,0.5684764385223389,0.38471800088882446,0.6553525924682617,0.3703562319278717,0.7078760862350464,0.35922232270240784,0.7488025426864624
0.4855126440525055,0.3924853205680847,0.5579190850257874,0.4534199833869934,0.5726606249809265,0.5421179533004761,0.5545749664306641,0.6203092336654663,0.5362894535064697,0.6725736260414124,0.5553364157676697,0.5728143453598022,0.5577646493911743,0.7003639340400696,0.5570145845413208,0.7791293263435364,0.5514183044433594,0.8401134014129639,0.5007448792457581,0.5823773145675659,0.5128049254417419,0.7211717963218689,0.5152869820594788,0.8155920505523682,0.5125775337219238,0.8878080248832703,0.45744040608406067,0.5809376239776611,0.4429992735385895,0.6992849707603455,0.4267227053642273,0.7822070121765137,0.4137003719806671,0.8450738787651062,0.4300559461116791,0.5725902318954468,0.41603103280067444,0.6606066226959229,0.403148889541626,0.7157613635063171,0.39296954870224,0.7593802213668823
0.5119637846946716,0.3807586133480072,0.5871537327766418,0.4438164234161377,0.6031708717346191,0.5373796820640564,0.5859777331352234,0.619475781917572,0.5701345205307007,0.6743369698524475,0.5875784754753113,0.5677452683448792,0.5967073440551758,0.6972500681877136,0.5980013608932495,0.7743377089500427,0.5942860841751099,0.8344078063964844,0.5315200090408325,0.5769284963607788,0.5483123064041138,0.713212788105011,0.5557665228843689,0.8056406378746033,0.5577414035797119,0.8758489489555359,0.48759159445762634,0.5751132369041443,0.4762401580810547,0.6981484293937683,0.46312007308006287,0.7827854156494141,0.4525354206562042,0.8471592664718628,0.4598820209503174,0.5659865736961365,0.44853776693344116,0.6562506556510925,0.43769192695617676,0.7136759161949158,0.42993414402008057,0.7589490413665771
0.5310933589935303,0.3804640471935272,0.6049789190292358,0.4384857416152954,0.6216785907745361,0.5294253826141357,0.605878472328186,0.6127980947494507,0.5905290246009827,0.6726309061050415,0.6122430562973022,0.5623655319213867,0.6228119134902954,0.6912111043930054,0.6257779598236084,0.7698239088058472,0.62260502576828,0.8307019472122192,0.556689441204071,0.5727644562721252,0.5731735229492188,0.7090621590614319,0.5800013542175293,0.8020925521850586,0.5811434984207153,0.8740997314453125,0.5110042095184326,0.571660041809082,0.4987455904483795,0.6940653920173645,0.48786020278930664,0.7796108722686768,0.4793305993080139,0.8455802798271179,0.48065802454948425,0.5635820627212524,0.46986496448516846,0.6523107886314392,0.45741891860961914,0.7091566324234009,0.4475308954715729,0.7543352842330933
0.5662103891372681,0.3837167024612427,0.6412685513496399,0.433307021856308,0.6627028584480286,0.520134687423706,0.6521042585372925,0.6007781028747559,0.6381521224975586,0.6599970459938049,0.6525523066520691,0.5506991147994995,0.6616215109825134,0.6781191229820251,0.6661558747291565,0.7563924789428711,0.6640422344207764,0.8184812664985657,0.5990976095199585,0.5640915036201477,0.6165233254432678,0.6980973482131958,0.6261510252952576,0.7931482791900635,0.6301242709159851,0.8688618540763855,0.5526666045188904,0.5664045810699463,0.5412458181381226,0.6865567564964294,0.5302973985671997,0.7741219997406006,0.5225902795791626,0.8426882028579712,0.5194370150566101,0.5613387227058411,0.5092431306838989,0.6496067643165588,0.4988778233528137,0.7079668641090393,0.49238961935043335,0.7565872073173523
0.5867687463760376,0.3847520053386688,0.6639783382415771,0.4334944784641266,0.687401294708252,0.5191296935081482,0.6758123636245728,0.5987914204597473,0.6612576246261597,0.6539179086685181,0.6776396036148071,0.547722339630127,0.6860635280609131,0.6764531135559082,0.6894863247871399,0.7540135979652405,0.6872825622558594,0.8145313262939453,0.6239197254180908,0.5611327886581421,0.6424461007118225,0.6971395015716553,0.6516761183738708,0.7901865243911743,0.6545262932777405,0.8626379370689392,0.5762126445770264,0.5641116499900818,0.5657340288162231,0.6862671375274658,0.5543825626373291,0.7718424201011658,0.5456634759902954,0.8354326486587524,0.5418303608894348,0.5594655275344849,0.5332401990890503,0.6509276032447815,0.5241932272911072,0.7075836658477783,0.5185707211494446,0.7526121735572815
